Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Galería 360,1191059738,183569,Plataforma de entrega,Online,Entregado,2024-06-02 13:42,2024-06-02 13:43,2024-06-02 13:50,2024-06-02 13:54,2024-06-02 13:57,2024-06-02 14:03,,,,"1.020,00","0,00","0,00","0,00","0,00","163,20","0,00","0,00",,,"853,13","0,00","0,00","853,13","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Salchicha, Queso Cheddar & Huevo, 1 Strawberry Açaí Frozen Refresher [1 Grande (16oz)], 1 Chocolate Cookies & Créme Frappuccino® [1 Si, 1 Grande (16oz)]"
Starbucks Galería 360,1191123820,183569,Plataforma de entrega,Online,Entregado,2024-06-02 14:13,2024-06-02 14:14,,2024-06-02 14:20,2024-06-02 14:29,2024-06-02 14:37,,,,"675,00","0,00","0,00","0,00","0,00","108,00","0,00","0,00",,,"564,57","0,00","0,00","564,57","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Coconut], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1191184818,183569,Plataforma de entrega,Online,Entregado,2024-06-02 15:24,2024-06-02 15:24,,2024-06-02 15:29,2024-06-02 15:32,2024-06-02 15:43,,,,"730,00","0,00","0,00","0,00","0,00","116,80","0,00","0,00",,,"610,57","0,00","0,00","610,57","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Entera, 1 Grande 16oz, 1 Si], 1 Mocha Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1191196887,183569,Plataforma de entrega,Online,Entregado,2024-06-02 15:02,2024-06-02 15:03,,2024-06-02 15:13,2024-06-02 15:18,2024-06-02 15:32,,,,"270,00","0,00","0,00","0,00","0,00","43,20","0,00","0,00",,,"225,83","0,00","0,00","225,83","0,00","0,00","0,00","0,00","0,00",2 Brownie de Chocolate
Starbucks Galería 360,1191198031,183569,Plataforma de entrega,Online,Entregado,2024-06-02 15:02,2024-06-02 15:03,,2024-06-02 15:13,2024-06-02 15:18,2024-06-02 15:26,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00",1 Iced Chocolate Shaken Espresso [1 Grande (16oz)]
Starbucks Galería 360,1191201715,183569,Plataforma de entrega,Online,Entregado,2024-06-02 15:28,2024-06-02 15:28,,2024-06-02 15:29,2024-06-02 15:32,2024-06-02 15:37,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Strawberries & Cream Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1191239347,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-02 16:30,2024-06-02 16:30,,2024-06-02 16:37,2024-06-02 16:40,2024-06-02 17:22,,,,"570,00","0,00","0,00","0,00","0,00","91,20","0,00","0,00",,,"476,75","0,00","0,00","476,75","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Venti 20oz, 1 Deslactosada], 1 Lemon Loaf"
Starbucks Galería 360,1191240960,183569,Plataforma de entrega,Online,Entregado,2024-06-02 16:10,2024-06-02 16:11,,2024-06-02 16:19,2024-06-02 16:25,2024-06-02 17:12,,,,"540,00","0,00","0,00","0,00","0,00","86,40","0,00","0,00",,,"451,66","0,00","0,00","451,66","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Deslactosada], 1 Coffee Cake"
Starbucks Galería 360,1191285532,183569,Plataforma de entrega,Online,Entregado,2024-06-02 16:21,2024-06-02 16:22,,2024-06-02 16:30,2024-06-02 16:36,2024-06-02 16:53,,,,"470,00","0,00","0,00","0,00","0,00","75,20","0,00","0,00",,,"393,11","0,00","0,00","393,11","565,00","0,00","565,00","0,00","0,00","1 Pink Drink [1 Venti 20oz], 1 Brownie de Chocolate"
Starbucks Galería 360,1191286633,183569,Plataforma de entrega,Online,Entregado,2024-06-02 16:26,2024-06-02 16:27,,2024-06-02 16:30,2024-06-02 16:36,2024-06-02 16:42,,,,"305,00","0,00","0,00","0,00","0,00","48,80","0,00","0,00",,,"255,10","0,00","0,00","255,10","0,00","0,00","0,00","0,00","0,00",1 Mango Dragonfruit [1 Venti 20oz]
Starbucks Galería 360,1191300415,183569,Plataforma de entrega,Online,Entregado,2024-06-02 16:18,2024-06-02 16:18,,2024-06-02 16:19,2024-06-02 16:25,2024-06-02 16:43,,,,"745,00","0,00","0,00","0,00","0,00","119,20","109,74","0,00",,,"513,38","0,00","0,00","513,38","0,00","0,00","0,00","0,00","0,00","1 Lemon Loaf, 1 Coffee Cake, 1 Brownie de Chocolate, 1 Iced Passion Tea® [1 Grande (16oz), 1 No]"
Starbucks Galería 360,1191301233,183569,Plataforma de entrega,Online,Entregado,2024-06-02 16:30,2024-06-02 16:31,,2024-06-02 16:37,2024-06-02 16:40,2024-06-02 16:51,,,,"246,00","0,00","0,00","0,00","0,00","39,36","0,00","0,00",,,"205,75","0,00","0,00","205,75","0,00","0,00","0,00","0,00","0,00","1 Lemon Loaf, 1 Mini Pastel de Nata"
Starbucks Galería 360,1191305408,183569,Plataforma de entrega,Online,Entregado,2024-06-02 16:48,2024-06-02 16:48,,2024-06-02 16:56,2024-06-02 16:58,2024-06-02 17:11,,,,"1.024,00","0,00","0,00","0,00","0,00","163,84","0,00","0,00",,,"856,47","0,00","0,00","856,47","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Semidescremada], 1 Croissant de Jamón y Queso, 2 Croissant Nocciola"
Starbucks Galería 360,1191371983,183569,Plataforma de entrega,Online,Entregado,2024-06-02 17:51,2024-06-02 17:51,,2024-06-02 18:08,2024-06-02 18:12,2024-06-02 18:35,,,,"620,00","0,00","0,00","0,00","0,00","99,20","0,00","0,00",,,"518,57","0,00","0,00","518,57","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Entera], 1 Pan De Chocolate"
Starbucks Galería 360,1191375983,183569,Plataforma de entrega,Online,Entregado,2024-06-02 17:51,2024-06-02 17:51,,2024-06-02 18:08,2024-06-02 18:12,2024-06-02 18:23,,,,"1.547,00","0,00","0,00","0,00","0,00","247,52","0,00","0,00",,,"1.293,91","0,00","0,00","1.293,91","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Entera], 2 Espresso Frappuccino® [1 Grande 16oz, 1 Si, 1 Almond Milk], 1 Lemon Loaf, 1 Croissant Nocciola"
Starbucks Galería 360,1191474726,183569,Plataforma de entrega,Online,Entregado,2024-06-02 18:41,2024-06-02 18:41,,2024-06-02 18:51,2024-06-02 19:10,2024-06-02 19:17,,,,"1.105,00","0,00","0,00","0,00","0,00","176,80","0,00","0,00",,,"924,22","0,00","0,00","924,22","0,00","0,00","0,00","0,00","0,00","4 Croissant de Mantequilla, 1 Palomitas Starbucks®, 1 Mango Dragonfruit Frozen Refresher [1 Grande (16oz)]"
Starbucks Galería 360,1191476571,183569,Plataforma de entrega,Online,Entregado,2024-06-02 18:46,2024-06-02 18:47,,2024-06-02 18:51,2024-06-02 19:10,2024-06-02 19:25,,,,"690,00","0,00","0,00","0,00","0,00","110,40","0,00","0,00",,,"577,12","0,00","0,00","577,12","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Si, 1 Entera, 1 Grande 16oz], 1 Coffee Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1191542908,183569,Plataforma de entrega,Online,Entregado,2024-06-02 19:51,2024-06-02 19:51,,2024-06-02 20:02,2024-06-02 20:20,2024-06-02 20:29,,,,"505,00","0,00","0,00","0,00","0,00","80,80","0,00","0,00",,,"422,38","0,00","0,00","422,38","0,00","0,00","0,00","0,00","0,00","1 Lemon Loaf, 1 Coffee Cake, 1 Blueberry Scone"
Starbucks Galería 360,1191610815,183569,Plataforma de entrega,Online,Entregado,2024-06-02 20:00,2024-06-02 20:00,,2024-06-02 20:02,2024-06-02 20:19,2024-06-02 20:26,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Vanilla Cream Frappuccino® [1 Grande 16oz, 1 Si, 1 Deslactosada]"
Starbucks Galería 360,1191766647,183569,Plataforma de entrega,Online,Entregado,2024-06-02 21:26,2024-06-02 21:26,,2024-06-02 21:27,2024-06-02 21:40,2024-06-02 21:50,,,,"655,00","0,00","0,00","0,00","0,00","104,80","0,00","0,00",,,"547,84","0,00","0,00","547,84","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Grande 16oz, 1 Caliente, 1 Semidescremada, 1 Crema, 1 No], 2 Blueberry Scone"
Starbucks Galería 360,1191884835,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-03 08:03,2024-06-03 08:03,,2024-06-03 08:07,2024-06-03 08:21,2024-06-03 08:39,,,,"355,00","0,00","0,00","0,00","0,00","56,80","0,00","0,00",,,"296,92","0,00","0,00","296,92","75,00","0,00","75,00","0,00","0,00",1 Strawberry Açaí Frozen Refresher [1 Venti (20oz)]
Starbucks Galería 360,1191885164,183569,Plataforma de entrega,Online,Entregado,2024-06-03 08:24,2024-06-03 08:24,,2024-06-03 08:27,2024-06-03 08:31,2024-06-03 08:43,,,,"530,00","0,00","0,00","0,00","0,00","84,80","0,00","0,00",,,"443,29","0,00","0,00","443,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 1 Croissant de Mantequilla"
Starbucks Galería 360,1191885329,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-03 08:32,2024-06-03 08:33,,2024-06-03 08:37,2024-06-03 08:43,2024-06-03 09:06,,,,"385,00","0,00","0,00","0,00","0,00","61,60","0,00","0,00",,,"322,01","0,00","0,00","322,01","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Sin Azúcar, 1 Venti 20oz, 1 Caliente, 1 Entera]"
Starbucks Galería 360,1191885917,183569,Plataforma de entrega,Online,Entregado,2024-06-03 08:57,2024-06-03 08:57,2024-06-03 09:14,2024-06-03 09:10,2024-06-03 09:28,2024-06-03 10:18,,,,"390,00","0,00","0,00","0,00","0,00","62,40","0,00","0,00",,,"326,20","0,00","0,00","326,20","45,00","0,00","45,00","0,00","0,00","2 Americano [1 Fria, 1 Entera, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Galería 360,1191886230,183569,Plataforma de entrega,Online,Entregado,2024-06-03 09:18,2024-06-03 09:18,2024-06-03 09:40,2024-06-03 09:30,2024-06-03 09:41,2024-06-03 09:57,,,,"430,00","0,00","0,00","0,00","0,00","68,80","0,00","0,00",,,"359,65","0,00","0,00","359,65","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 No, 1 Almond Milk, 1 Venti 20oz]"
Starbucks Galería 360,1191887002,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-03 09:28,2024-06-03 09:28,,2024-06-03 09:31,2024-06-03 09:41,2024-06-03 10:16,,,,"520,00","0,00","0,00","0,00","0,00","83,20","0,00","0,00",,,"434,93","0,00","0,00","434,93","0,00","0,00","0,00","0,00","0,00","2 Americano [1 Venti 20oz, 1 Fria, 1 Coconut, 1 Sin Azúcar]"
Starbucks Galería 360,1191916656,183569,Plataforma de entrega,Online,Entregado,2024-06-03 08:05,2024-06-03 08:05,,2024-06-03 08:06,2024-06-03 08:21,2024-06-03 08:35,,,,"550,00","0,00","0,00","0,00","0,00","88,00","0,00","0,00",,,"460,02","0,00","0,00","460,02","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai [1 Grande 16oz], 1 Sandwich de Salchicha, Queso Cheddar & Huevo"
Starbucks Galería 360,1191916825,183569,Plataforma de entrega,Online,Entregado,2024-06-03 08:17,2024-06-03 08:17,,2024-06-03 08:26,2024-06-03 08:31,2024-06-03 08:55,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Caliente, 1 Almond Milk, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Galería 360,1191917236,183569,Plataforma de entrega,Online,Entregado,2024-06-03 08:40,2024-06-03 08:40,2024-06-03 08:46,2024-06-03 08:51,2024-06-03 08:56,2024-06-03 09:11,,,,"625,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",,,"522,75","0,00","0,00","522,75","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Mezclada, 1 Si, 1 Grande 16oz, 1 Caliente, 1 Entera, 1 Blanca], 1 Croissant de Jamón y Queso"
Starbucks Galería 360,1191917729,183569,Plataforma de entrega,Online,Entregado,2024-06-03 09:00,2024-06-03 09:01,2024-06-03 09:14,2024-06-03 09:10,2024-06-03 09:28,2024-06-03 09:50,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00",1 Sandwich de Tocineta de Pavo Low-Fat & Huevo
Starbucks Galería 360,1191918877,183569,Plataforma de entrega,Online,Entregado,2024-06-03 09:32,2024-06-03 09:32,2024-06-03 09:38,2024-06-03 09:38,2024-06-03 09:39,2024-06-03 09:48,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Salchicha, Queso Cheddar & Huevo"
Starbucks Galería 360,1192062489,183569,Plataforma de entrega,,Cancelado,2024-06-03 13:49,2024-06-03 13:50,,,,,2024-06-03 13:51,Tiempo de entrega muy extenso,Owner:Logistics,"275,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1 Sandwich de Tocineta de Pavo Low-Fat & Huevo
Starbucks Galería 360,1192111620,183569,Plataforma de entrega,Online,Entregado,2024-06-03 13:49,2024-06-03 13:50,,2024-06-03 14:02,2024-06-03 14:09,2024-06-03 14:34,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1192136841,183569,Plataforma de entrega,Online,Entregado,2024-06-03 14:06,2024-06-03 14:06,,2024-06-03 14:08,2024-06-03 14:13,2024-06-03 14:34,,,,"325,00","0,00","0,00","0,00","0,00","52,00","383,50","0,00",,,"-111,67","0,00","111,67","0,00","0,00","0,00","0,00","0,00","0,00","1 Hot Chocolate [1 Grande 16oz, 1 Entera, 1 Si]"
Starbucks Galería 360,1192178084,183569,Plataforma de entrega,Online,Entregado,2024-06-03 14:54,2024-06-03 14:54,,2024-06-03 15:00,2024-06-03 15:04,2024-06-03 15:22,,,,"390,00","0,00","0,00","0,00","0,00","62,40","0,00","0,00",,,"326,20","0,00","0,00","326,20","55,00","0,00","55,00","0,00","0,00","2 Americano [1 Fria, 1 Entera, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Galería 360,1192181514,183569,Plataforma de entrega,Online,Entregado,2024-06-03 14:39,2024-06-03 14:40,,2024-06-03 14:49,2024-06-03 14:51,2024-06-03 15:00,,,,"485,00","0,00","0,00","0,00","0,00","77,60","0,00","0,00",,,"405,65","0,00","0,00","405,65","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Caliente, 1 Almond Milk, 1 Grande 16oz], 1 Brownie de Chocolate"
Starbucks Galería 360,1192211901,183569,Plataforma de entrega,Online,Entregado,2024-06-03 15:08,2024-06-03 15:08,2024-06-03 15:24,2024-06-03 15:24,2024-06-03 15:27,2024-06-03 15:40,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Deslactosada, 1 Crema, 1 Mezclada, 1 No, 1 Grande 16oz]"
Starbucks Galería 360,1192227381,183569,Plataforma de entrega,Online,Entregado,2024-06-03 15:14,2024-06-03 15:15,2024-06-03 15:23,2024-06-03 15:24,2024-06-03 15:27,2024-06-03 15:35,,,,"575,00","0,00","0,00","0,00","0,00","92,00","0,00","0,00",,,"480,93","0,00","0,00","480,93","0,00","0,00","0,00","0,00","0,00","1 Espresso Frappuccino® [1 Grande 16oz, 1 Almond Milk], 1 Lemon Loaf"
Starbucks Galería 360,1192323101,183569,Plataforma de entrega,Online,Entregado,2024-06-03 16:33,2024-06-03 16:33,,2024-06-03 16:33,2024-06-03 16:40,2024-06-03 16:48,,,,"570,00","0,00","0,00","0,00","0,00","91,20","0,00","0,00",,,"476,75","0,00","0,00","476,75","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 No, 1 Entera], 1 Banana Nut Loaf"
Starbucks Galería 360,1192341019,183569,Plataforma de entrega,Online,Entregado,2024-06-03 17:33,2024-06-03 17:33,2024-06-03 17:39,2024-06-03 17:38,2024-06-03 17:41,2024-06-03 17:59,,,,"350,00","0,00","0,00","0,00","0,00","56,00","0,00","0,00",,,"292,74","0,00","0,00","292,74","0,00","0,00","0,00","0,00","0,00",2 Lemon Loaf
Starbucks Galería 360,1192341800,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-03 17:45,2024-06-03 17:45,,2024-06-03 17:50,2024-06-03 18:02,2024-06-03 18:16,,,,"305,00","0,00","0,00","0,00","0,00","48,80","0,00","0,00",,,"255,10","0,00","0,00","255,10","0,00","0,00","0,00","0,00","0,00",1 Strawberry Acai [1 Venti 20oz]
Starbucks Galería 360,1192362182,183569,Plataforma de entrega,Online,Entregado,2024-06-03 18:49,2024-06-03 18:49,,2024-06-03 18:54,2024-06-03 19:01,2024-06-03 19:17,,,,"382,00","0,00","0,00","0,00","0,00","61,12","0,00","0,00",,,"319,50","0,00","0,00","319,50","0,00","0,00","0,00","0,00","0,00","1 Banana Nut Loaf, 1 Croissant Nocciola"
Starbucks Galería 360,1192394848,183569,Plataforma de entrega,,Entregado,2024-06-03 18:32,2024-06-03 18:33,,2024-06-03 18:39,2024-06-03 18:46,2024-06-03 18:56,,,,"865,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Grande 16oz, 1 Entera], 1 Vanilla Cream Frappuccino® [1 Grande 16oz, 1 Si, 1 Deslactosada], 1 Brownie de Chocolate"
Starbucks Galería 360,1192397442,183569,Plataforma de entrega,Online,Entregado,2024-06-03 18:56,2024-06-03 18:56,,2024-06-03 18:58,2024-06-03 19:04,2024-06-03 19:16,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera]"
Starbucks Galería 360,1192671708,183569,Plataforma de entrega,,Cancelado,2024-06-04 08:19,2024-06-04 08:19,,2024-06-04 08:47,2024-06-04 08:49,,2024-06-04 09:31,Unable to find customer,Cliente,"675,00","0,00","283,50","0,00","0,00","0,00","0,00","0,00",,,"283,50","0,00","0,00","283,50","0,00","0,00","0,00","0,00","0,00","3 Americano [1 Venti 20oz, 1 Fria, 1 Entera, 1 Sin Azúcar]"
Starbucks Galería 360,1192672152,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-04 08:41,2024-06-04 08:42,,2024-06-04 08:46,2024-06-04 08:49,2024-06-04 09:43,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Coconut, 1 Sin Azúcar, 1 Aparte, 1 Grande 16oz]"
Starbucks Galería 360,1192672243,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-04 08:44,2024-06-04 08:44,2024-06-04 08:51,2024-06-04 08:54,2024-06-04 08:57,2024-06-04 09:29,,,,"420,00","0,00","0,00","0,00","0,00","67,20","0,00","0,00",,,"351,29","0,00","0,00","351,29","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Almond Milk, 1 Sin Azúcar, 1 Aparte, 1 No, 1 Venti 20oz]"
Starbucks Galería 360,1192673410,183569,Plataforma de entrega,Online,Entregado,2024-06-04 09:21,2024-06-04 09:21,,2024-06-04 09:23,2024-06-04 09:29,2024-06-04 09:38,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Almond Milk, 1 Stevia, 1 Grande 16oz]"
Starbucks Galería 360,1192673842,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-04 09:31,2024-06-04 09:32,,2024-06-04 09:34,2024-06-04 09:45,2024-06-04 10:16,,,,"585,00","0,00","0,00","0,00","0,00","93,60","0,00","0,00",,,"489,29","0,00","0,00","489,29","0,00","0,00","0,00","0,00","0,00","3 Americano [1 Grande 16oz, 1 Fria, 1 Entera, 1 Sin Azúcar]"
Starbucks Galería 360,1192674071,183569,Plataforma de entrega,Online,Entregado,2024-06-04 09:37,2024-06-04 09:37,,2024-06-04 09:46,2024-06-04 09:48,2024-06-04 09:57,,,,"510,00","0,00","0,00","0,00","0,00","81,60","0,00","0,00",,,"426,56","0,00","0,00","426,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 1 Danés de Queso"
Starbucks Galería 360,1192684652,183569,Plataforma de entrega,Online,Entregado,2024-06-04 07:03,2024-06-04 07:03,,2024-06-04 07:03,2024-06-04 07:09,2024-06-04 07:22,,,,"762,00","0,00","0,00","0,00","0,00","121,92","0,00","0,00",,,"637,34","0,00","0,00","637,34","12,50","0,00","12,50","0,00","0,00","2 Croissant de Mantequilla, 1 Pan De Chocolate, 1 Croissant Nocciola"
Starbucks Galería 360,1192685050,183569,Plataforma de entrega,Online,Entregado,2024-06-04 08:01,2024-06-04 08:02,,2024-06-04 08:03,2024-06-04 08:04,2024-06-04 08:11,,,,"315,00","0,00","0,00","0,00","0,00","50,40","0,00","0,00",,,"263,47","0,00","0,00","263,47","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Caliente, 1 Semidescremada, 1 Grande 16oz]"
Starbucks Galería 360,1192685491,183569,Plataforma de entrega,Online,Entregado,2024-06-04 08:26,2024-06-04 08:26,,2024-06-04 08:28,2024-06-04 08:32,2024-06-04 08:45,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Blanca, 1 Aparte, 1 Grande 16oz, 1 Caliente, 1 Entera]"
Starbucks Galería 360,1192686970,183569,Plataforma de entrega,Online,Entregado,2024-06-04 09:20,2024-06-04 09:21,,2024-06-04 09:23,2024-06-04 09:28,2024-06-04 09:35,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Entera]"
Starbucks Galería 360,1192687425,183569,Plataforma de entrega,Online,Entregado,2024-06-04 09:29,2024-06-04 09:29,,2024-06-04 09:32,2024-06-04 09:45,2024-06-04 09:58,,,,"640,00","0,00","0,00","0,00","0,00","102,40","0,00","0,00",,,"535,30","0,00","0,00","535,30","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1192754710,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-04 09:52,2024-06-04 09:53,,2024-06-04 09:57,2024-06-04 09:58,2024-06-04 10:14,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 No, 1 Entera]"
Starbucks Galería 360,1192755066,183569,Plataforma de entrega,Online,Entregado,2024-06-04 10:02,2024-06-04 10:02,2024-06-04 10:33,2024-06-04 10:23,2024-06-04 10:34,2024-06-04 10:56,,,,"400,00","0,00","0,00","0,00","0,00","64,00","0,00","0,00",,,"334,56","0,00","0,00","334,56","22,50","0,00","22,50","0,00","0,00","1 Matcha Créme Frappucino [1 Grande 16oz, 1 No, 1 Almond Milk]"
Starbucks Galería 360,1192756795,183569,Retirado,Online,Entregado,2024-06-04 10:33,2024-06-04 10:33,2024-06-04 10:47,,,2024-06-04 10:47,,,,"420,00","0,00","0,00","0,00","0,00","67,20","0,00","0,00",,,"351,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Soya, 1 Blanca, 1 Mezclada, 1 No, 1 Venti 20oz]"
Starbucks Galería 360,1192781727,183569,Plataforma de entrega,Online,Entregado,2024-06-04 11:20,2024-06-04 11:20,,2024-06-04 11:25,2024-06-04 11:37,2024-06-04 11:43,,,,"730,00","0,00","0,00","0,00","0,00","116,80","0,00","0,00",,,"610,57","0,00","0,00","610,57","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Si, 1 Entera], 1 Vanilla Cream Frappuccino® [1 Entera, 1 Grande 16oz, 1 Si]"
Starbucks Galería 360,1192783251,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-04 11:38,2024-06-04 11:38,,2024-06-04 11:48,2024-06-04 11:57,2024-06-04 12:16,,,,"315,00","0,00","0,00","0,00","0,00","50,40","0,00","0,00",,,"263,47","0,00","0,00","263,47","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Grande 16oz, 1 Caliente, 1 Entera]"
Starbucks Galería 360,1192897013,183569,Plataforma de entrega,Online,Entregado,2024-06-04 13:51,2024-06-04 13:51,,2024-06-04 14:06,2024-06-04 14:15,2024-06-04 14:25,,,,"1.080,00","0,00","0,00","0,00","0,00","172,80","0,00","0,00",,,"903,31","0,00","0,00","903,31","0,00","0,00","0,00","0,00","0,00","2 Caramel Frappuccino [1 Venti 20oz, 1 Entera], 2 Chocolate Chip Cookies"
Starbucks Galería 360,1192918521,183569,Retirado,Online,Entregado,2024-06-04 13:44,2024-06-04 13:44,2024-06-04 13:46,,,2024-06-04 13:46,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 Strawberries & Cream Frappuccino® [1 Grande 16oz, 1 Deslactosada]"
